I062,Estenose aórtica reumática com insuficiência,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I06 - Doenças reumáticas da valva aórtica
I068,Outras doenças reumáticas da valva aórtica,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I06 - Doenças reumáticas da valva aórtica
I069,"Doença reumática da valva aórtica, não especificada",Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I06 - Doenças reumáticas da valva aórtica
I070,Estenose tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I07 - Doenças reumáticas da valva tricúspide
I071,Insuficiência tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I07 - Doenças reumáticas da valva tricúspide
I072,Estenose tricúspide com insuficiência,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I07 - Doenças reumáticas da valva tricúspide
I078,Outras doenças da valva tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I07 - Doenças reumáticas da valva tricúspide
I079,Doença não especificada da valva tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I07 - Doenças reumáticas da valva tricúspide
I080,Transtornos de valvas mitral e aórtica,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I081,Transtornos de ambas as valvas mitral e tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I082,Transtornos de ambas as valvas aórtica e tricúspide,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I083,"Transtornos das valvas mitral, aórtica e tricúspide",Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I088,Outras doenças de múltiplas valvas,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I089,Doença não especificada de múltiplas valvas,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I08 - Doenças de múltiplas valvas
I091,"Doenças reumáticas do endocárdio, valva não especificada",Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I09 - Outras doenças reumáticas do coração
I098,Outras doenças reumáticas especificadas do coração,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I09 - Outras doenças reumáticas do coração
I099,Doença cardíaca reumática não especificada,Capítulo IX - Doenças do aparelho circulatório,I05-I09 - Doenças reumáticas crônicas do coração,I09 - Outras doenças reumáticas do coração
I10,Hipertensão essencial (primária),Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I10 - Hipertensão essencial (primária)
I11,Doença cardíaca hipertensiva,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I11 - Doença cardíaca hipertensiva
I110,Doença cardíaca hipertensiva com insuficiência cardíaca (congestiva),Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I11 - Doença cardíaca hipertensiva
I119,Doença cardíaca hipertensiva sem insuficiência cardíaca (congestiva),Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I11 - Doença cardíaca hipertensiva
I120,Doença renal hipertensiva com insuficiência renal,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I12 - Doença renal hipertensiva
I129,Doença renal hipertensiva sem insuficiência renal,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I12 - Doença renal hipertensiva
I130,Doença cardíaca e renal hipertensiva com insuficiência cardíaca (congestiva),Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I13 - Doença cardíaca e renal hipertensiva
I131,Doença cardíaca e renal hipertensiva com insuficiência renal,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I13 - Doença cardíaca e renal hipertensiva
I132,Doença cardíaca e renal hipertensiva com insuficiência cardíaca (congestiva) e insuficiência renal,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I13 - Doença cardíaca e renal hipertensiva
I139,"Doença cardíaca e renal hipertensiva, não especificada",Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I13 - Doença cardíaca e renal hipertensiva
I15,Hipertensão secundária,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I150,Hipertensão renovascular,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I151,Hipertensão secundária a outras afecções renais,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I152,Hipertensão secundária a afecções endócrinas,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I158,Outras formas de hipertensão secundária,Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I159,"Hipertensão secundária, não especificada",Capítulo IX - Doenças do aparelho circulatório,I10-I15 - Doenças hipertensivas,I15 - Hipertensão secundária
I20,Angina pectoris,Capítulo IX - Doenças do aparelho circulatório,I20-I25 - Doenças isquêmicas do coração,I20 - Angina pectoris
I200,Angina instável,Capítulo IX - Doenças do aparelho circulatório,I20-I25 - Doenças isquêmicas do coração,I20 - Angina pectoris
I201,Angina pectoris com espasmo documentado,Capítulo IX - Doenças do aparelho circulatório,I20-I25 - Doenças isquêmicas do coração,I20 - Angina pectoris
I208,Outras formas de angina pectoris,Capítulo IX - Doenças do aparelho circulatório,I20-I25 - Doenças isquêmicas do coração,I20 - Angina pectoris
I209,"Angina pectoris, não especificada",Capítulo IX - Doenças do aparelho circulatório,I20-I25 - Doenças isquêmicas do coração,I20 - Angina pectoris
I21,Infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I210,Infarto agudo transmural da parede anterior do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I211,Infarto agudo transmural da parede inferior do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I212,Infarto agudo transmural do miocárdio de outras localizações,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I213,"Infarto agudo transmural do miocárdio, de localização não especificada",Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I214,Infarto agudo subendocárdico do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I219,Infarto agudo do miocárdio não especificado,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I21 - Infarto agudo do miocárdio
I220,Infarto do miocárdio recorrente da parede anterior,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I22 - Infarto do miocárdio recorrente
I221,Infarto do miocárdio recorrente da parede inferior,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I22 - Infarto do miocárdio recorrente
I228,Infarto do miocárdio recorrente de outras localizações,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I22 - Infarto do miocárdio recorrente
I229,Infarto do miocárdio recorrente de localização não especificada,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I22 - Infarto do miocárdio recorrente
I23,Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I230,Hemopericárdio como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I231,Comunicação interatrial como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I232,Comunicação interventricular como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I233,Ruptura da parede do coração sem ocorrência de hemopericárdio como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I234,Ruptura de cordoalhas tendíneas como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I235,Ruptura de músculos papilares como complicação atual subseqüente ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I236,"Trombose de átrio, aurícula e ventrículo como complicação atual subseqüente ao infarto agudo do miocárdio",Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I238,Outras complicações atuais subseqüentes ao infarto agudo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I23 - Algumas complicações atuais subseqüentes ao infarto agudo do miocárdio
I24,Outras doenças isquêmicas agudas do coração,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I24 - Outras doenças isquêmicas agudas do coração
I240,Trombose coronária que não resulta em infarto do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I24 - Outras doenças isquêmicas agudas do coração
I241,Síndrome de Dressler,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I24 - Outras doenças isquêmicas agudas do coração
I248,Outras formas de doença isquêmica aguda do coração,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I24 - Outras doenças isquêmicas agudas do coração
I249,Doença isquêmica aguda do coração não especificada,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I24 - Outras doenças isquêmicas agudas do coração
I25,Doença isquêmica crônica do coração,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I250,"Doença cardiovascular aterosclerótica, descrita desta maneira",Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I251,Doença aterosclerótica do coração,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I252,Infarto antigo do miocárdio,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração, I25 - Doença isquêmica crônica do coração
I253,Aneurisma cardíaco,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I254,Aneurisma de artéria coronária,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I255,Miocardiopatia isquêmica,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I256,Isquemia miocárdica silenciosa,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I258,Outras formas de doença isquêmica crônica do coração,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I259,Doença isquêmica crônica do coração não especificada,Capítulo IX - Doenças do aparelho circulatório, I20-I25 - Doenças isquêmicas do coração,I25 - Doença isquêmica crônica do coração
I26,Embolia pulmonar,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I26 - Embolia pulmonar
I260,Embolia pulmonar com menção de cor pulmonale agudo,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I26 - Embolia pulmonar
I269,Embolia pulmonar sem menção de cor pulmonale agudo,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I26 - Embolia pulmonar
I270,Hipertensão pulmonar primária,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I27 - Outras formas de doença cardíaca pulmonar
I271,Cardiopatia cifoescoliótica,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I27 - Outras formas de doença cardíaca pulmonar
I272,Outra hipertensão pulmonar secundária,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I27 - Outras formas de doença cardíaca pulmonar
I278,Outras doenças pulmonares do coração especificadas,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I27 - Outras formas de doença cardíaca pulmonar
I279,Cardiopatia pulmonar não especificada,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I27 - Outras formas de doença cardíaca pulmonar
I28,Outras doenças dos vasos pulmonares,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I28 - Outras doenças dos vasos pulmonares
I280,Fístula arteriovenosa de vasos pulmonares,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I28 - Outras doenças dos vasos pulmonares
I281,Aneurisma da artéria pulmonar,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I28 - Outras doenças dos vasos pulmonares
I288,Outras doenças especificadas dos vasos pulmonares,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I28 - Outras doenças dos vasos pulmonares
I289,Doença não especificada dos vasos pulmonares,Capítulo IX - Doenças do aparelho circulatório,I26-I28 - Doenças cardíaca pulmonar e da circulação pulmonar,I28 - Outras doenças dos vasos pulmonares
I30,Pericardite aguda,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I30 - Pericardite aguda
I300,Pericardite aguda idiopática não específica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I30 - Pericardite aguda
I301,Pericardite infecciosa,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I30 - Pericardite aguda
I308,Outras formas de pericardite aguda,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I30 - Pericardite aguda
I309,Pericardite aguda não especificada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I30 - Pericardite aguda
I31,Outras doenças do pericárdio,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I310,Pericardite adesiva crônica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I311,Pericardite constritiva crônica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I312,Hemopericárdio não classificado em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I313,Derrame pericárdico (não-inflamatório),Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I318,Outras doenças especificadas do pericárdio,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I319,Doença não especificada do pericárdio,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I31 - Outras doenças do pericárdio
I320,Pericardite em doenças bacterianas classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I32 - Pericardite em doenças classificadas em outra parte
I321,Pericardite em outras doenças infecciosas e parasitárias classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I32 - Pericardite em doenças classificadas em outra parte
I328,Pericardite em outras doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I32 - Pericardite em doenças classificadas em outra parte
I33,Endocardite aguda e subaguda,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I33 - Endocardite aguda e subaguda
I330,Endocardite infecciosa aguda e subaguda,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I33 - Endocardite aguda e subaguda
I339,Endocardite aguda não especificada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I33 - Endocardite aguda e subaguda
I34,Transtornos não-reumáticos da valva mitral,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I340,Insuficiência (da valva) mitral,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I341,Prolapso (da valva) mitral,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I342,"Estenose (da valva) mitral, não-reumática",Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I348,Outros transtornos não-reumáticos da valva mitral,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I349,"Transtornos não-reumáticos da valva mitral, não especificados",Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I34 - Transtornos não-reumáticos da valva mitral
I35,Transtornos não-reumáticos da valva aórtica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I350,Estenose (da valva) aórtica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I351,Insuficiência (da valva) aórtica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I352,Estenose (da valva) aórtica com insuficiência,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I358,Outros transtornos da valva aórtica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I359,Transtornos não especificados da valva aórtica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I35 - Transtornos não-reumáticos da valva aórtica
I360,Estenose (da valva) tricúspide não-reumática,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I36 - Transtornos não-reumáticos da valva tricúspide
I361,Insuficiência (da valva) tricúspide não-reumática,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I36 - Transtornos não-reumáticos da valva tricúspide
I362,"Estenose (da valva) tricúspide com insuficiência, não-reumática",Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I36 - Transtornos não-reumáticos da valva tricúspide
I368,Outros transtornos não-reumáticos da valva tricúspide,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I36 - Transtornos não-reumáticos da valva tricúspide
I369,"Transtornos não-reumáticos da valva tricúspide, não especificados",Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I36 - Transtornos não-reumáticos da valva tricúspide
I37,Transtornos da valva pulmonar,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I370,Estenose da valva pulmonar,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I371,Insuficiência da valva pulmonar,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I372,Estenose da valva pulmonar com insuficiência,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I378,Outros transtornos da valva pulmonar,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I379,Transtornos não especificados da valva pulmonar,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I37 - Transtornos da valva pulmonar
I38,Endocardite de valva não especificada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I38 - Endocardite de valva não especificada
I39,Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I390,Transtornos da valva mitral em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I391,Transtornos da valva aórtica em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I392,Transtornos da valva tricúspide em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I393,Transtornos da valva pulmonar em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I394,Transtornos de múltiplas valvas em doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I398,"Endocardite, de valva não especificada, em doenças classificadas em outra parte",Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I39 - Endocardite e transtornos valvulares cardíacos em doenças classificadas em outra parte
I40,Miocardite aguda,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I40 - Miocardite aguda
I400,Miocardite infecciosa,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I40 - Miocardite aguda
I401,Miocardite isolada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I40 - Miocardite aguda
I408,Outras miocardites agudas,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I40 - Miocardite aguda
I409,Miocardite aguda não especificada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I40 - Miocardite aguda
I411,Miocardite em doenças virais classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I41 - Miocardite em doenças classificadas em outra parte
I412,Miocardite em outras doenças infecciosas e parasitárias classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I41 - Miocardite em doenças classificadas em outra parte
I42,Cardiomiopatias,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I420,Cardiomiopatia dilatada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I421,Cardiomiopatia obstrutiva hipertrófica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I422,Outras cardiomiopatias hipertróficas,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I423,Doença endomiocárdica (eosinofílica),Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I424,Fibroelastose endocárdica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I425,Outras cardiomiopatias restritivas,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I426,Cardiomiopatia alcoólica,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I428,Outras cardiomiopatias,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I429,Cardiomiopatia não especificada,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I42 - Cardiomiopatias
I430,Cardiomiopatia em doenças infecciosas e parasitárias classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I43 - Cardiomiopatia em doenças classificadas em outra parte
I431,Cardiomiopatia em doenças metabólicas,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I43 - Cardiomiopatia em doenças classificadas em outra parte
I432,Cardiomiopatia em doenças nutricionais,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I43 - Cardiomiopatia em doenças classificadas em outra parte
I438,Cardiomiopatia em outras doenças classificadas em outra parte,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I43 - Cardiomiopatia em doenças classificadas em outra parte
I44,Bloqueio atrioventricular e do ramo esquerdo,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I44 - Bloqueio atrioventricular e do ramo esquerdo
I440,Bloqueio atrioventricular de primeiro grau,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I44 - Bloqueio atrioventricular e do ramo esquerdo
I441,Bloqueio atrioventricular de segundo grau,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I44 - Bloqueio atrioventricular e do ramo esquerdo
I442,Bloqueio atrioventricular total,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I44 - Bloqueio atrioventricular e do ramo esquerdo
I443,Outras formas de bloqueio atrioventricular e as não especificadas,Capítulo IX - Doenças do aparelho circulatório,I30-I52 - Outras formas de doença do coração,I44 - Bloqueio atrioventricular e do ramo esquerdo
